A012 - 20170122_132957.jpg,214.0831,254.7014,525.8396,338.6358,1086.4016,620.4157,1168.8372,701.3525,578.2986,452.5468,1186.8232,728.3314,816.6124,684.8653,668.2283,741.8208,197.596,458.5422,603.7787,500.5094,316.0035,410.5796
A012 - 20170122_135822.jpg,342.9824,199.2447,627.76,310.1581,1152.3501,621.9145,1221.2963,702.8513,683.2166,430.0644,1242.2799,735.8255,884.0597,665.3806,738.6733,705.8489,317.5023,383.6007,705.6991,475.0293,432.9122,358.1206
A012 - 20170122_140022.jpg,247.0574,202.2424,542.3267,295.1698,1093.8958,590.4391,1167.3384,671.3759,606.7763,421.0714,1189.8208,705.8489,827.1042,648.8934,675.7225,690.8607,220.0785,400.0878,623.2635,467.5351,339.9848,362.6171
A012 - 20170122_140249.jpg,256.0504,277.1838,560.3126,365.6148,1117.877,648.8934,1195.8162,729.8302,614.2705,490.0176,1218.2986,761.3056,839.0948,710.3454,689.2119,768.7998,236.5656,481.0246,644.2471,531.9848,363.966,442.055
A012 - 20170122_140443.jpg,292.0222,284.678,594.7857,379.1042,1129.8677,659.3852,1206.308,740.322,644.2471,496.0129,1227.2916,771.7974,864.5749,723.8349,711.6944,771.7974,271.0386,482.5234,671.226,545.4742,389.4461,448.0504
A012 - 20170123_180349.jpg,248.5562,191.7506,534.8326,305.6616,1056.4251,618.9169,1132.8653,710.3454,593.2869,431.5632,1147.8536,738.8232,788.1347,665.3806,641.2494,705.8489,220.0785,392.5937,611.2728,479.5258,333.9895,364.1159
A012 - 20170123_181532.jpg,310.0082,215.7319,593.2869,323.6475,1110.3829,626.411,1173.3337,701.3525,635.2541,436.0597,1191.3197,731.329,848.0878,662.3829,704.2002,701.3525,284.5281,404.5843,662.233,482.5234,398.4391,370.1112
A012 - 20170123_181840.jpg,277.034,251.7037,564.8091,349.1276,1080.4063,633.9052,1149.3525,710.3454,624.7623,461.5398,1165.8396,743.3197,821.1089,687.863,672.7248,728.3314,259.048,434.5609,641.2494,509.5023,375.9567,403.0855
A012 - 20170123_182127.jpg,229.0714,214.233,530.3361,316.1534,1047.4321,632.4063,1117.877,716.3407,572.3033,442.055,1134.3642,746.3173,782.1393,680.3689,635.2541,719.3384,200.5937,404.5843,594.7857,490.0176,320.5,371.6101
A012 - 20170123_182329.jpg,229.0714,223.226,534.8326,341.6335,1041.4368,672.8747,1108.8841,756.8091,575.3009,466.0363,1120.8747,783.7881,777.6429,717.8396,621.7646,749.315,200.5937,418.0738,593.2869,515.4977,320.5,386.5984
A012 - 20170123_185110.jpg,272.5375,229.2213,590.2892,331.1417,1128.3689,651.8911,1195.8162,738.8232,632.2564,457.0433,1210.8044,764.3033,843.5913,687.863,693.7084,737.3244,247.0574,442.055,650.2424,503.507,366.9637,392.5937
A012 - 20170124_112136.jpg,299.5164,214.233,584.2939,311.6569,1122.3735,621.9145,1191.3197,699.8536,644.2471,433.0621,1209.3056,732.8279,860.0785,665.3806,707.1979,698.3548,269.5398,413.5773,675.7225,484.0222,390.945,377.6054
A012 - 20170124_112354.jpg,313.0059,187.2541,600.781,302.6639,1111.8817,620.4157,1180.8279,705.8489,638.2518,424.0691,1200.3126,743.3197,843.5913,666.8794,690.7108,696.856,269.5398,376.1066,665.2307,470.5328,395.4415,353.6241
A012 - 20170124_112610.jpg,250.055,194.7482,534.8326,304.1628,1044.4344,623.4133,1110.3829,705.8489,569.3056,424.0691,1126.87,741.8208,767.1511,665.3806,626.2611,696.856,214.0831,383.6007,596.2845,472.0316,329.493,355.123
A012 - 20170124_112822.jpg,223.0761,185.7553,516.8466,265.1932,1056.4251,537.9801,1129.8677,615.9192,555.8162,373.1089,1147.8536,642.8981,783.6382,593.4368,653.24,644.397,206.589,371.6101,573.8021,412.0785,316.0035,328.144
A012 - 20170124_113019.jpg,278.5328,178.2611,572.3033,277.1838,1102.8888,579.9473,1174.8326,659.3852,620.2658,395.5913,1194.3173,690.8607,836.0972,632.4063,690.7108,675.8724,256.0504,368.6124,648.7436,445.0527,369.9614,335.6382
A012 - 20170124_113515.jpg,305.5117,193.2494,582.7951,305.6616,1093.8958,653.3899,1155.3478,735.8255,624.7623,428.5656,1170.3361,765.8021,824.1066,678.87,665.2307,705.8489,268.041,368.6124,645.7459,476.5281,386.4485,350.6265
A012 - 20170124_113740.jpg,254.5515,245.7084,555.8162,344.6311,1075.9098,617.418,1146.3548,689.3618,588.7904,455.5445,1165.8396,717.8396,824.1066,677.3712,678.7201,725.3337,232.0691,439.0574,621.7646,509.5023,345.9801,398.589
A012 - 20170124_114159.jpg,274.0363,226.2237,575.3009,341.6335,1098.3923,647.3946,1168.8372,734.3267,606.7763,458.5422,1189.8208,764.3033,828.603,698.3548,672.7248,732.8279,242.5609,415.0761,636.7529,508.0035,360.9684,383.6007
A012 - 20170124_114426.jpg,338.4859,275.685,618.767,373.1089,1122.3735,674.3735,1200.3126,768.7998,669.7272,488.5187,1212.3033,797.2775,869.0714,722.3361,719.1885,747.8162,308.5094,443.5539,692.2096,536.4813,428.4157,422.5703
A012 - 20170124_135927.jpg,292.0222,239.7131,573.8021,349.1276,1102.8888,665.3806,1174.8326,755.3103,627.76,463.0386,1189.8208,783.7881,834.5984,696.856,689.2119,732.8279,257.5492,427.0667,647.2447,508.0035,378.9543,395.5913
A012 - 20170124_140149.jpg,277.034,196.2471,593.2869,314.6546,1101.3899,636.9028,1167.3384,728.3314,623.2635,431.5632,1182.3267,762.8044,836.0972,677.3712,683.2166,717.8396,245.5585,395.5913,642.7482,484.0222,366.9637,361.1183
A012 - 20170124_141301.jpg,280.0316,182.7576,578.2986,286.1768,1114.8794,602.4297,1188.322,686.3642,632.2564,403.0855,1207.8068,723.8349,848.0878,653.3899,692.2096,687.863,256.0504,379.1042,653.24,457.0433,378.9543,349.1276
A012 - 20170124_141532.jpg,250.055,212.7342,551.3197,323.6475,1092.397,642.8981,1162.8419,726.8326,596.2845,452.5468,1180.8279,759.8068,816.6124,693.8583,651.7412,731.329,212.5843,409.0808,615.7693,493.0152,341.4836,382.1019
A012 - 20170124_141751.jpg,236.5656,185.7553,531.8349,289.1745,1044.4344,593.4368,1119.3759,690.8607,579.7974,415.0761,1135.863,717.8396,785.137,645.8958,638.2518,678.87,205.0902,376.1066,597.7834,461.5398,333.9895,346.13
A012 - 20170124_151204.jpg,203.5913,263.6944,479.3759,350.6265,1012.959,609.9239,1080.4063,686.3642,537.8302,458.5422,1105.8864,720.8372,752.1628,672.8747,621.7646,732.8279,184.1066,454.0457,561.8115,508.0035,302.5141,421.0714
A012 - 20170124_154508.jpg,271.0386,230.7201,587.2916,335.6382,1150.8513,629.4087,1221.2963,708.8466,635.2541,451.048,1234.7857,743.3197,867.5726,681.8677,714.692,726.8326,250.055,431.5632,666.7295,500.5094,371.4602,392.5937
A012 - 20170126_092750.jpg,338.4859,206.7389,623.2635,316.1534,1123.8724,603.9286,1189.8208,674.3735,660.7342,427.0667,1209.3056,704.3501,867.5726,653.3899,725.1838,696.856,304.0129,394.0925,686.2143,476.5281,413.4274,361.1183
A012 - 20170126_093317.jpg,342.9824,233.7178,615.7693,347.6288,1135.863,669.877,1201.8115,749.315,654.7389,464.5375,1219.7974,774.7951,872.0691,699.8536,725.1838,737.3244,299.5164,419.5726,678.7201,512.5,413.4274,395.5913
A012 - 20170126_093821.jpg,330.9918,218.7295,630.7576,332.6405,1141.8583,632.4063,1198.8138,705.8489,678.7201,436.0597,1215.3009,740.322,896.0504,660.8841,747.6663,699.8536,316.0035,412.0785,699.7037,485.5211,429.9145,371.6101
A012 - 20170126_094256.jpg,293.5211,224.7248,591.7881,320.6499,1111.8817,606.9262,1186.8232,689.3618,629.2588,434.5609,1203.3103,714.8419,849.5867,657.8864,705.6991,701.3525,269.5398,409.0808,654.7389,487.0199,386.4485,374.6077
A012 - 20170126_094716.jpg,262.0457,250.2049,555.8162,361.1183,1038.4391,645.8958,1098.3923,719.3384,575.3009,466.0363,1114.8794,746.3173,785.137,681.8677,638.2518,713.3431,238.0644,425.5679,596.2845,505.0059,341.4836,397.0902
A012 - 20170126_095639.jpg,224.5749,323.6475,539.329,371.6101,1078.9075,584.4438,1158.3454,657.8864,590.2892,475.0293,1180.8279,684.8653,825.6054,668.3782,683.2166,725.3337,227.5726,508.0035,617.2681,518.4953,341.4836,457.0433
A012 - 20170126_100111.jpg,265.0433,208.2377,576.7998,316.1534,1111.8817,620.4157,1179.329,696.856,620.2658,440.5562,1204.8091,731.329,833.0995,668.3782,689.2119,720.8372,244.0597,410.5796,644.2471,490.0176,366.9637,377.6054
A012 - 20170126_100432.jpg,298.0176,295.1698,546.8232,344.6311,1006.9637,534.9824,1084.9028,591.9379,591.7881,440.5562,1096.8934,617.418,795.6288,605.4274,663.7319,648.8934,293.5211,452.5468,617.2681,478.0269,387.9473,418.0738
A012 - 20170126_153934.jpg,339.9848,217.2307,617.2681,322.1487,1122.3735,620.4157,1188.322,693.8583,657.7365,434.5609,1210.8044,723.8349,860.0785,660.8841,717.6897,698.3548,313.0059,404.5843,677.2213,469.034,423.9192,370.1112
A012 - 20170126_154718.jpg,242.5609,277.1838,536.3314,406.0831,1008.4625,728.3314,1065.418,807.7693,560.3126,525.9895,1080.4063,842.2424,740.1721,764.3033,588.7904,785.2869,197.596,460.041,581.2963,572.4532,314.5047,443.5539
A012 - 20170126_155221.jpg,236.5656,223.226,525.8396,299.6663,1065.418,519.9941,1146.3548,585.9426,573.8021,406.0831,1158.3454,612.9215,809.1183,594.9356,668.2283,653.3899,221.5773,412.0785,602.2799,452.5468,329.493,370.1112
A012 - 20170126_155516.jpg,302.5141,265.1932,587.2916,371.6101,1087.9005,657.8864,1158.3454,735.8255,623.2635,494.5141,1176.3314,767.3009,825.6054,705.8489,680.219,746.3173,271.0386,455.5445,645.7459,542.4766,381.952,430.0644
A012 - 20170126_155812.jpg,269.5398,229.2213,557.315,358.1206,1050.4297,671.3759,1119.3759,755.3103,576.7998,464.5375,1135.863,789.7834,780.6405,701.3525,633.7553,725.3337,230.5703,410.5796,608.2752,515.4977,350.4766,391.0948
A012 - 20170126_160152.jpg,301.0152,284.678,563.3103,329.6429,1030.945,497.5117,1120.8747,570.9543,627.76,434.5609,1143.3571,590.4391,831.6007,596.4344,704.2002,650.3923,308.5094,452.5468,648.7436,472.0316,407.4321,413.5773
A012 - 20170126_160429.jpg,304.0129,310.1581,551.3197,377.6054,1008.4625,581.4461,1087.9005,641.3993,593.2869,476.5281,1110.3829,671.3759,786.6358,645.8958,666.7295,690.8607,292.0222,475.0293,614.2705,519.9941,390.945,445.0527
A012 - 20170126_160712.jpg,244.0597,260.6967,554.3173,343.1323,1101.3899,590.4391,1182.3267,662.3829,612.7717,455.5445,1201.8115,695.3571,837.596,663.8817,695.2073,719.3384,236.5656,458.5422,638.2518,505.0059,357.9707,418.0738
A012 - 20170126_160949.jpg,203.5913,298.1674,527.3384,347.6288,1096.8934,546.9731,1179.329,614.4204,578.2986,457.0433,1200.3126,642.8981,837.596,636.9028,696.7061,702.8513,218.5796,494.5141,609.774,500.5094,324.9965,442.055
A012 - 20170126_161401.jpg,218.5796,295.1698,521.3431,389.596,1036.9403,662.3829,1119.3759,744.8185,558.8138,502.0082,1134.3642,777.7927,773.1464,713.3431,635.2541,768.7998,196.0972,488.5187,590.2892,552.9684,311.507,452.5468
A012 - 20170126_161650.jpg,242.5609,248.7061,549.8208,329.6429,1093.8958,570.9543,1173.3337,645.8958,593.2869,436.0597,1197.315,674.3735,842.0925,651.8911,693.7084,707.3478,229.0714,451.048,621.7646,485.5211,350.4766,401.5867
A012 - 20170126_162117.jpg,176.6124,284.678,492.8653,328.144,1068.4157,530.4859,1146.3548,582.945,552.8185,440.5562,1177.8302,618.9169,804.6218,626.411,662.233,693.8583,181.1089,473.5304,582.7951,488.5187,298.0176,425.5679
A012 - 20170126_162409.jpg,242.5609,247.2073,536.3314,323.6475,1084.9028,573.952,1156.8466,641.3993,591.7881,436.0597,1182.3267,671.3759,830.1019,645.8958,675.7225,696.856,233.5679,440.5562,626.2611,485.5211,347.4789,400.0878
A012 - 20170126_162716.jpg,211.0855,283.1792,480.8747,323.6475,966.4953,490.0176,1047.4321,543.9754,545.3244,433.0621,1075.9098,573.952,746.1674,584.4438,633.7553,650.3923,220.0785,461.5398,567.8068,467.5351,316.0035,418.0738
A012 - 20170126_163016.jpg,224.5749,235.2166,473.3806,283.1792,927.5258,488.5187,1006.9637,558.9637,513.8489,382.1019,1024.9496,584.4438,719.1885,551.4696,591.7881,599.4321,215.582,398.589,542.3267,419.5726,311.507,362.6171
A012 - 20170126_163636.jpg,272.5375,274.1862,546.8232,359.6194,1081.9052,630.9075,1164.3407,705.8489,608.2752,475.0293,1183.8255,731.329,827.1042,687.863,689.2119,737.3244,254.5515,470.5328,627.76,519.9941,362.4672,427.0667
A012 - 20170126_163920.jpg,200.5937,368.6124,515.3478,392.5937,1089.3993,537.9801,1179.329,591.9379,566.308,499.0105,1207.8068,615.9192,851.0855,656.3876,711.6944,741.8208,220.0785,567.9567,602.2799,539.4789,320.5,503.507
A012 - 20170126_194553.jpg,214.0831,311.6569,504.856,380.603,1050.4297,620.4157,1125.3712,696.856,551.3197,485.5211,1140.3595,719.3384,795.6288,689.3618,648.7436,743.3197,205.0902,500.5094,578.2986,518.4953,319.0012,458.5422
A012 - 20170126_194919.jpg,247.0574,199.2447,569.3056,292.1721,1108.8841,573.952,1177.8302,647.3946,603.7787,410.5796,1200.3126,678.87,833.0995,633.9052,689.2119,683.3665,232.0691,400.0878,630.7576,454.0457,354.9731,361.1183
A012 - 20170126_195217.jpg,220.0785,317.6522,525.8396,398.589,1056.4251,651.8911,1128.3689,722.3361,567.8068,513.9988,1153.8489,755.3103,794.13,722.3361,647.2447,764.3033,200.5937,500.5094,590.2892,554.4672,320.5,466.0363
A012 - 20170126_195740.jpg,254.5515,236.7155,573.8021,332.6405,1108.8841,623.4133,1171.8349,699.8536,609.774,452.5468,1189.8208,735.8255,828.603,675.8724,680.219,722.3361,238.0644,431.5632,633.7553,497.5117,353.4742,383.6007
A012 - 20170126_200049.jpg,200.5937,313.1557,513.8489,383.6007,1084.9028,606.9262,1168.8372,672.8747,578.2986,497.5117,1180.8279,704.3501,831.6007,696.856,681.7178,761.3056,194.5984,516.9965,608.2752,539.4789,310.0082,463.0386
A012 - 20170126_200832.jpg,295.0199,292.1721,575.3009,383.6007,1071.4133,635.404,1135.863,699.8536,602.2799,484.0222,1147.8536,723.8349,813.6148,689.3618,678.7201,729.8302,269.5398,479.5258,629.2588,534.9824,372.959,439.0574
A012 - 20170126_201952.jpg,232.0691,347.6288,546.8232,367.1136,1105.8864,508.0035,1191.3197,566.4578,603.7787,467.5351,1212.3033,590.4391,873.5679,620.4157,746.1674,695.3571,263.5445,534.9824,639.7506,503.507,360.9684,466.0363
A012 - 20170126_202215.jpg,251.5539,265.1932,543.8255,373.1089,1053.4274,671.3759,1116.3782,747.8162,594.7857,481.0246,1134.3642,782.2892,800.1253,707.3478,651.7412,747.8162,227.5726,451.048,620.2658,530.4859,345.9801,424.0691
A012 - 20170126_202449.jpg,227.5726,388.0972,540.8279,418.0738,1092.397,593.4368,1173.3337,648.8934,594.7857,525.9895,1194.3173,678.87,860.0785,698.3548,723.685,768.7998,244.0597,575.4508,629.2588,566.4578,344.4813,519.9941
A012 - 20170126_202900.jpg,170.6171,350.6265,495.863,388.0972,1072.9122,587.4415,1152.3501,645.8958,545.3244,496.0129,1176.3314,674.3735,818.1112,677.3712,675.7225,744.8185,190.1019,549.9707,582.7951,534.9824,295.0199,487.0199
A012 - 20170126_204646.jpg,226.0738,275.685,522.8419,352.1253,1053.4274,584.4438,1125.3712,645.8958,572.3033,460.041,1155.3478,681.8677,792.6311,656.3876,657.7365,711.8443,215.582,458.5422,599.2822,505.0059,327.9941,424.0691
A012 - 20170126_205220.jpg,197.596,275.685,522.8419,323.6475,1095.3946,528.9871,1170.3361,603.9286,566.308,436.0597,1198.8138,635.404,830.1019,626.411,692.2096,696.856,208.0878,475.0293,600.781,478.0269,311.507,418.0738
A012 - 20170126_210628.jpg,230.5703,326.6452,504.856,380.603,994.9731,552.9684,1077.4087,614.4204,554.3173,485.5211,1110.3829,644.397,774.6452,645.8958,644.2471,705.8489,236.5656,511.0012,575.3009,525.9895,335.4883,466.0363
A012 - 20170126_210918.jpg,287.5258,179.76,588.7904,284.678,1132.8653,573.952,1204.8091,645.8958,632.2564,401.5867,1227.2916,681.8677,857.0808,624.9122,707.1979,671.3759,265.0433,376.1066,656.2377,449.5492,386.4485,337.137
A012 - 20170126_211135.jpg,287.5258,326.6452,560.3126,380.603,1104.3876,585.9426,1174.8326,638.4016,621.7646,484.0222,1197.315,662.3829,854.0831,665.3806,710.1956,711.8443,283.0293,506.5047,648.7436,527.4883,389.4461,463.0386
A012 - 20170126_211449.jpg,202.0925,440.5562,453.8958,470.5328,906.5422,612.9215,987.4789,671.3759,507.8536,561.9614,1012.959,692.3595,722.1862,702.8513,608.2752,753.8115,220.0785,599.4321,536.3314,597.9333,301.0152,552.9684
A012 - 20170126_211644.jpg,256.0504,325.1464,569.3056,379.1042,1120.8747,572.4532,1204.8091,633.9052,623.2635,485.5211,1231.7881,659.3852,866.0738,669.877,734.1768,732.8279,256.0504,512.5,656.2377,527.4883,374.4578,460.041
A012 - 20170126_212117.jpg,374.4578,352.1253,654.7389,410.5796,1186.8232,603.9286,1251.2728,660.8841,713.1932,511.0012,1275.2541,687.863,935.0199,684.8653,806.1206,741.8208,378.9543,542.4766,740.1721,552.9684,476.3782,490.0176
A012 - 20170126_212317.jpg,289.0246,271.1885,561.8115,353.6241,1054.9262,587.4415,1120.8747,656.3876,593.2869,455.5445,1144.856,687.863,806.1206,650.3923,677.2213,692.3595,275.5351,461.5398,620.2658,494.5141,378.9543,416.5749
A012 - 20170126_212504.jpg,274.0363,340.1347,545.3244,394.0925,1053.4274,615.9192,1113.3806,675.8724,600.781,497.5117,1137.3618,704.3501,806.1206,683.3665,675.7225,728.3314,269.5398,519.9941,615.7693,539.4789,371.4602,473.5304
A012 - 20170126_212742.jpg,236.5656,353.6241,504.856,392.5937,991.9754,563.4602,1056.4251,614.4204,551.3197,484.0222,1075.9098,639.9005,768.6499,636.9028,647.2447,690.8607,250.055,521.493,575.3009,518.4953,339.9848,470.5328
A012 - 20170126_212942.jpg,399.9379,215.7319,653.24,307.1604,1098.3923,579.9473,1158.3454,647.3946,683.2166,418.0738,1177.8302,681.8677,864.5749,614.4204,732.678,638.4016,371.4602,398.589,701.2026,455.5445,470.3829,356.6218
A012 - 20170126_213128.jpg,191.6007,374.6077,440.4063,409.0808,861.5773,551.4696,948.5094,612.9215,476.3782,499.0105,967.9941,639.9005,663.7319,633.9052,558.8138,693.8583,196.0972,525.9895,500.3595,534.9824,290.5234,488.5187
A012 - 20170126_213547.jpg,212.5843,334.1393,491.3665,382.1019,1015.9567,533.4836,1081.9052,584.4438,558.8138,472.0316,1108.8841,606.9262,780.6405,629.4087,657.7365,684.8653,230.5703,525.9895,591.7881,513.9988,324.9965,470.5328
A012 - 20170126_213748.jpg,254.5515,308.6593,506.3548,386.5984,975.4883,633.9052,1030.945,695.3571,542.3267,482.5234,1047.4321,717.8396,725.1838,671.3759,611.2728,698.3548,235.0667,472.0316,557.315,531.9848,332.4906,436.0597
A012 - 20170126_214014.jpg,293.5211,386.5984,543.8255,460.041,930.5234,656.3876,996.4719,716.3407,564.8091,551.4696,1008.4625,741.8208,725.1838,708.8466,618.767,749.315,287.5258,536.4813,579.7974,579.9473,375.9567,511.0012
A012 - 20170126_221211.jpg,377.4555,425.5679,632.2564,491.5164,1023.4508,677.3712,1087.9005,732.8279,653.24,578.4485,1105.8864,756.8091,824.1066,732.8279,713.1932,777.7927,371.4602,576.9496,668.2283,609.9239,459.8911,545.4742
A012 - 20170126_221631.jpg,284.5281,253.2026,569.3056,320.6499,1069.9145,545.4742,1129.8677,603.9286,618.767,424.0691,1152.3501,638.4016,825.6054,611.4227,699.7037,654.8888,284.5281,445.0527,650.2424,472.0316,381.952,394.0925
A012 - 20170126_222405.jpg,241.0621,235.2166,534.8326,307.1604,1060.9215,561.9614,1129.8677,636.9028,579.7974,410.5796,1150.8513,663.8817,806.1206,606.9262,674.2237,660.8841,233.5679,413.5773,615.7693,454.0457,338.4859,368.6124
A012 - 20170126_222650.jpg,295.0199,334.1393,578.2986,415.0761,1087.9005,659.3852,1150.8513,731.329,623.2635,518.4953,1173.3337,756.8091,840.5937,728.3314,702.7014,770.2986,286.0269,499.0105,650.2424,560.4625,387.9473,467.5351
A012 - 20170126_222940.jpg,262.0457,343.1323,552.8185,422.5703,1101.3899,683.3665,1174.8326,762.8044,617.2681,533.4836,1194.3173,789.7834,839.0948,746.3173,701.2026,800.2752,257.5492,534.9824,645.7459,581.4461,374.4578,490.0176
A012 - 20170126_223159.jpg,286.0269,224.7248,539.329,319.1511,1006.9637,593.4368,1065.418,665.3806,575.3009,422.5703,1089.3993,696.856,777.6429,641.3993,642.7482,675.8724,263.5445,395.5913,597.7834,463.0386,362.4672,365.6148
A012 - 20170126_223450.jpg,214.0831,295.1698,489.8677,361.1183,1029.4461,591.9379,1107.3852,663.8817,552.8185,470.5328,1128.3689,689.3618,782.1393,666.8794,648.7436,722.3361,211.0855,481.0246,576.7998,508.0035,320.5,437.5585
A012 - 20170126_223915.jpg,254.5515,373.1089,503.3571,412.0785,947.0105,576.9496,1041.4368,644.397,551.3197,513.9988,1066.9169,672.8747,752.1628,665.3806,629.2588,719.3384,259.048,534.9824,575.3009,548.4719,353.4742,490.0176
A012 - 20170126_224136.jpg,263.5445,226.2237,572.3033,314.6546,1107.3852,561.9614,1182.3267,635.404,611.2728,421.0714,1204.8091,663.8817,848.0878,630.9075,714.692,689.3618,251.5539,412.0785,638.2518,466.0363,366.9637,376.1066
A012 - 20170126_224553.jpg,274.0363,325.1464,551.3197,367.1136,1102.8888,576.9496,1174.8326,639.9005,614.2705,481.0246,1200.3126,665.3806,855.582,663.8817,722.1862,728.3314,274.0363,505.0059,645.7459,524.4906,369.9614,449.5492
A012 - 20170126_225008.jpg,199.0948,275.685,470.3829,293.671,1003.966,421.0714,1087.9005,481.0246,543.8255,385.0995,1113.3806,502.0082,795.6288,531.9848,675.7225,611.4227,221.5773,440.5562,578.2986,422.5703,319.0012,389.596
A012 - 20170126_225637.jpg,215.582,352.1253,525.8396,406.0831,1093.8958,621.9145,1176.3314,690.8607,593.2869,521.493,1201.8115,717.8396,834.5984,716.3407,690.7108,773.2963,221.5773,545.4742,623.2635,564.959,335.4883,494.5141
A012 - 20170126_230350.jpg,314.5047,245.7084,615.7693,340.1347,1117.877,624.9122,1192.8185,707.3478,650.2424,461.5398,1213.8021,738.8232,857.0808,683.3665,711.6944,726.8326,296.5187,436.0597,674.2237,511.0012,405.9333,404.5843
A012 - 20170126_230729.jpg,275.5351,200.7436,573.8021,323.6475,1068.4157,653.3899,1131.3665,731.329,602.2799,442.055,1146.3548,764.3033,804.6218,683.3665,653.24,719.3384,244.0597,395.5913,626.2611,493.0152,354.9731,359.6194
A012 - 20170126_231024.jpg,263.5445,344.6311,560.3126,388.0972,1111.8817,570.9543,1189.8208,636.9028,615.7693,488.5187,1212.3033,665.3806,864.5749,669.877,731.1792,734.3267,277.034,530.4859,647.2447,527.4883,383.4508,473.5304
A012 - 20170126_231731.jpg,275.5351,181.2588,555.8162,259.1979,1113.3806,515.4977,1192.8185,597.9333,620.2658,364.1159,1207.8068,620.4157,854.0831,587.4415,707.1979,636.9028,265.0433,365.6148,645.7459,415.0761,374.4578,329.6429
A012 - 20170126_232107.jpg,307.0105,155.7787,597.7834,245.7084,1135.863,508.0035,1201.8115,579.9473,659.2354,355.123,1224.2939,618.9169,881.0621,576.9496,735.6756,626.411,293.5211,350.6265,687.7131,404.5843,404.4344,307.1604
A012 - 20170126_232332.jpg,317.5023,169.2681,614.2705,262.1956,1143.3571,528.9871,1227.2916,611.4227,662.233,373.1089,1243.7787,638.4016,879.5632,594.9356,731.1792,638.4016,304.0129,358.1206,684.7155,422.5703,416.4251,325.1464
A012 - 20170126_232617.jpg,372.959,320.6499,618.767,398.589,1060.9215,609.9239,1143.3571,681.8677,663.7319,502.0082,1159.8443,707.3478,858.5796,680.3689,731.1792,725.3337,363.966,490.0176,681.7178,539.4789,462.8888,457.0433
A012 - 20170126_232852.jpg,443.404,268.1909,710.1956,379.1042,1183.8255,677.3712,1243.7787,753.8115,744.6686,485.5211,1257.2681,779.2916,933.5211,711.8443,798.6265,744.8185,411.9286,443.5539,762.6546,533.4836,525.8396,421.0714
A012 - 20170126_233124.jpg,274.0363,248.7061,569.3056,347.6288,1065.418,641.3993,1129.8677,723.8349,591.7881,454.0457,1140.3595,752.3126,800.1253,681.8677,666.7295,728.3314,251.5539,433.0621,612.7717,497.5117,363.966,394.0925
A012 - 20170126_233339.jpg,271.0386,272.6874,560.3126,347.6288,1083.404,605.4274,1156.8466,678.87,620.2658,449.5492,1173.3337,707.3478,848.0878,657.8864,710.1956,714.8419,274.0363,469.034,638.2518,493.0152,374.4578,407.582
A012 - 20170126_233827.jpg,330.9918,197.7459,599.2822,280.1815,1095.3946,539.4789,1170.3361,617.418,665.2307,394.0925,1189.8208,645.8958,861.5773,602.4297,719.1885,636.9028,320.5,373.1089,683.2166,434.5609,420.9215,341.6335
A012 - 20170126_234056.jpg,335.4883,325.1464,578.2986,377.6054,1026.4485,558.9637,1110.3829,624.9122,632.2564,472.0316,1132.8653,653.3899,830.1019,633.9052,711.6944,684.8653,336.9871,493.0152,651.7412,512.5,423.9192,448.0504
A012 - 20170126_234606.jpg,304.0129,163.2728,581.2963,251.7037,1086.4016,525.9895,1156.8466,605.4274,620.2658,358.1206,1176.3314,632.4063,830.1019,576.9496,695.2073,623.4133,286.0269,340.1347,644.2471,398.589,386.4485,308.6593
A012 - 20170126_235157.jpg,262.0457,289.1745,548.322,361.1183,1068.4157,575.4508,1147.8536,642.8981,606.7763,463.0386,1173.3337,672.8747,837.596,656.3876,698.2049,714.8419,260.5468,470.5328,627.76,508.0035,362.4672,431.5632
A012 - 20170126_235409.jpg,296.5187,229.2213,591.7881,316.1534,1105.8864,557.4649,1188.322,629.4087,645.7459,425.5679,1207.8068,654.8888,858.5796,635.404,714.692,684.8653,281.5304,410.5796,662.233,467.5351,396.9403,379.1042
A012 - 20170126_235616.jpg,209.5867,244.2096,509.3525,337.137,1072.9122,603.9286,1146.3548,669.877,561.8115,448.0504,1167.3384,701.3525,797.1276,665.3806,650.2424,717.8396,194.5984,451.048,585.7927,496.0129,311.507,406.0831
A012 - 20170126_235835.jpg,247.0574,305.6616,546.8232,386.5984,1101.3899,626.411,1176.3314,698.3548,606.7763,494.5141,1197.315,729.8302,824.1066,702.8513,678.7201,758.308,233.5679,494.5141,633.7553,545.4742,344.4813,452.5468
A012 - 20170127_000050.jpg,287.5258,313.1557,597.7834,412.0785,1104.3876,663.8817,1191.3197,743.3197,627.76,522.9918,1207.8068,768.7998,857.0808,732.8279,716.1909,779.2916,277.034,515.4977,656.2377,567.9567,390.945,473.5304
A012 - 20170127_000319.jpg,254.5515,322.1487,485.3712,377.6054,914.0363,563.4602,997.9707,627.9098,530.3361,476.5281,1023.4508,651.8911,719.1885,632.4063,603.7787,672.8747,251.5539,473.5304,551.3197,508.0035,339.9848,442.055
A012 - 20170127_001153.jpg,265.0433,311.6569,504.856,383.6007,929.0246,597.9333,1000.9684,671.3759,546.8232,484.0222,1018.9543,699.8536,717.6897,662.3829,605.2775,707.3478,257.5492,478.0269,569.3056,525.9895,342.9824,449.5492
